design,campaign,tree,cell,seconds
cell-design,prereg-r9,c28b35e,fast,.606
cell-design,prereg-r9,c28b35e,panel_reg,.6839999999999999
cell-design,prereg-r9,c28b35e,panel_dr,1.893
cell-design,prereg-r9,c28b35e,unbal,.99
cell-design,prereg-r9,c28b35e,rcs,1.32
cell-design,prereg-r9,bucket-scan,fast,.595
cell-design,prereg-r9,bucket-scan,panel_reg,.6679999999999999
cell-design,prereg-r9,bucket-scan,panel_dr,1.89
cell-design,prereg-r9,bucket-scan,unbal,.967
cell-design,prereg-r9,bucket-scan,rcs,1.26
cell-design,prereg-r9,174d27b,fast,.595
cell-design,prereg-r9,174d27b,panel_reg,.6679999999999999
cell-design,prereg-r9,174d27b,panel_dr,1.889
cell-design,prereg-r9,174d27b,unbal,.966
cell-design,prereg-r9,174d27b,rcs,1.298
cell-design,prereg-r10,c28b35e,fast,.595
cell-design,prereg-r10,c28b35e,panel_reg,.6819999999999999
cell-design,prereg-r10,c28b35e,panel_dr,1.873
cell-design,prereg-r10,c28b35e,unbal,.967
cell-design,prereg-r10,c28b35e,rcs,1.298
cell-design,prereg-r10,174d27b,fast,.5860000000000001
cell-design,prereg-r10,174d27b,panel_reg,.6699999999999999
cell-design,prereg-r10,174d27b,panel_dr,1.9
cell-design,prereg-r10,174d27b,unbal,.966
cell-design,prereg-r10,174d27b,rcs,1.303
cell-design,prereg-r10,bucket-scan,fast,.595
cell-design,prereg-r10,bucket-scan,panel_reg,.672
cell-design,prereg-r10,bucket-scan,panel_dr,1.895
cell-design,prereg-r10,bucket-scan,unbal,.97
cell-design,prereg-r10,bucket-scan,rcs,1.292
cell-design,prereg-r11,174d27b,fast,.589
cell-design,prereg-r11,174d27b,panel_reg,.671
cell-design,prereg-r11,174d27b,panel_dr,1.893
cell-design,prereg-r11,174d27b,unbal,.969
cell-design,prereg-r11,174d27b,rcs,1.316
cell-design,prereg-r11,c28b35e,fast,.611
cell-design,prereg-r11,c28b35e,panel_reg,.6819999999999999
cell-design,prereg-r11,c28b35e,panel_dr,1.901
cell-design,prereg-r11,c28b35e,unbal,.989
cell-design,prereg-r11,c28b35e,rcs,1.312
cell-design,prereg-r11,bucket-scan,fast,.5880000000000001
cell-design,prereg-r11,bucket-scan,panel_reg,.675
cell-design,prereg-r11,bucket-scan,panel_dr,1.889
cell-design,prereg-r11,bucket-scan,unbal,.97
cell-design,prereg-r11,bucket-scan,rcs,1.266
cell-design,prereg-r12,174d27b,fast,.598
cell-design,prereg-r12,174d27b,panel_reg,.675
cell-design,prereg-r12,174d27b,panel_dr,1.906
cell-design,prereg-r12,174d27b,unbal,.976
cell-design,prereg-r12,174d27b,rcs,1.313
cell-design,prereg-r12,bucket-scan,fast,.59
cell-design,prereg-r12,bucket-scan,panel_reg,.6919999999999999
cell-design,prereg-r12,bucket-scan,panel_dr,1.897
cell-design,prereg-r12,bucket-scan,unbal,.973
cell-design,prereg-r12,bucket-scan,rcs,1.267
cell-design,prereg-r12,c28b35e,fast,.597
cell-design,prereg-r12,c28b35e,panel_reg,.677
cell-design,prereg-r12,c28b35e,panel_dr,1.879
cell-design,prereg-r12,c28b35e,unbal,.969
cell-design,prereg-r12,c28b35e,rcs,1.308
inproc-50,prereg-r1,bucket-scan,reg,.55
inproc-50,prereg-r1,bucket-scan,dr,1.709
inproc-50,prereg-r1,174d27b,reg,.551
inproc-50,prereg-r1,174d27b,dr,1.709
inproc-50,prereg-r1,c28b35e,reg,.554
inproc-50,prereg-r1,c28b35e,dr,1.707
inproc-50,prereg-r2,bucket-scan,reg,.55
inproc-50,prereg-r2,bucket-scan,dr,1.73
inproc-50,prereg-r2,c28b35e,reg,.5589999999999999
inproc-50,prereg-r2,c28b35e,dr,1.695
inproc-50,prereg-r2,174d27b,reg,.547
inproc-50,prereg-r2,174d27b,dr,1.706
inproc-50,prereg-r3,c28b35e,reg,.5580000000000001
inproc-50,prereg-r3,c28b35e,dr,1.714
inproc-50,prereg-r3,bucket-scan,reg,.554
inproc-50,prereg-r3,bucket-scan,dr,1.712
inproc-50,prereg-r3,174d27b,reg,.538
inproc-50,prereg-r3,174d27b,dr,1.705
inproc-50,prereg-r4,c28b35e,reg,.5569999999999999
inproc-50,prereg-r4,c28b35e,dr,1.696
inproc-50,prereg-r4,174d27b,reg,.554
inproc-50,prereg-r4,174d27b,dr,1.722
inproc-50,prereg-r4,bucket-scan,reg,.5489999999999999
inproc-50,prereg-r4,bucket-scan,dr,1.705
inproc-50,prereg-r5,174d27b,reg,.5469999999999999
inproc-50,prereg-r5,174d27b,dr,1.701
inproc-50,prereg-r5,c28b35e,reg,.5489999999999999
inproc-50,prereg-r5,c28b35e,dr,1.704
inproc-50,prereg-r5,bucket-scan,reg,.552
inproc-50,prereg-r5,bucket-scan,dr,1.704
inproc-50,prereg-r6,174d27b,reg,.545
inproc-50,prereg-r6,174d27b,dr,1.702
inproc-50,prereg-r6,bucket-scan,reg,.553
inproc-50,prereg-r6,bucket-scan,dr,1.712
inproc-50,prereg-r6,c28b35e,reg,.5589999999999999
inproc-50,prereg-r6,c28b35e,dr,1.646
inproc-50,prereg-r7,bucket-scan,reg,.552
inproc-50,prereg-r7,bucket-scan,dr,1.707
inproc-50,prereg-r7,174d27b,reg,.548
inproc-50,prereg-r7,174d27b,dr,1.71
inproc-50,prereg-r7,c28b35e,reg,.554
inproc-50,prereg-r7,c28b35e,dr,1.725
inproc-50,prereg-r8,bucket-scan,reg,.5610000000000001
inproc-50,prereg-r8,bucket-scan,dr,1.762
inproc-50,prereg-r8,c28b35e,reg,.5610000000000001
inproc-50,prereg-r8,c28b35e,dr,1.706
inproc-50,prereg-r8,174d27b,reg,.5629999999999999
inproc-50,prereg-r8,174d27b,dr,1.733
inproc-50,prereg-r9,c28b35e,reg,.5580000000000001
inproc-50,prereg-r9,c28b35e,dr,1.71
inproc-50,prereg-r9,bucket-scan,reg,.544
inproc-50,prereg-r9,bucket-scan,dr,1.7
inproc-50,prereg-r9,174d27b,reg,.5509999999999999
inproc-50,prereg-r9,174d27b,dr,1.707
inproc-50,prereg-r10,c28b35e,reg,.5509999999999999
inproc-50,prereg-r10,c28b35e,dr,1.702
inproc-50,prereg-r10,174d27b,reg,.5489999999999999
inproc-50,prereg-r10,174d27b,dr,1.707
inproc-50,prereg-r10,bucket-scan,reg,.553
inproc-50,prereg-r10,bucket-scan,dr,1.711
inproc-50,prereg-r11,174d27b,reg,.554
inproc-50,prereg-r11,174d27b,dr,1.715
inproc-50,prereg-r11,c28b35e,reg,.555
inproc-50,prereg-r11,c28b35e,dr,1.7
inproc-50,prereg-r11,bucket-scan,reg,.5489999999999999
inproc-50,prereg-r11,bucket-scan,dr,1.702
inproc-50,prereg-r12,174d27b,reg,.5509999999999999
inproc-50,prereg-r12,174d27b,dr,1.706
inproc-50,prereg-r12,bucket-scan,reg,.552
inproc-50,prereg-r12,bucket-scan,dr,1.714
inproc-50,prereg-r12,c28b35e,reg,.548
inproc-50,prereg-r12,c28b35e,dr,1.695
inproc-50,supp-r1-t1,bucket-scan,reg,.5580000000000001
inproc-50,supp-r1-t2,bucket-scan,reg,.5569999999999999
inproc-50,supp-r1-t3,bucket-scan,reg,.5580000000000001
inproc-50,supp-r1-t4,bucket-scan,reg,.5620000000000001
inproc-50,supp-r1-t5,bucket-scan,reg,.5610000000000001
inproc-50,supp-r1-t1,bucket-scan,dr,1.72
inproc-50,supp-r1-t2,bucket-scan,dr,1.733
inproc-50,supp-r1-t3,bucket-scan,dr,1.714
inproc-50,supp-r1-t4,bucket-scan,dr,1.713
inproc-50,supp-r1-t5,bucket-scan,dr,1.716
inproc-50,supp-r1-t1,174d27b,reg,.555
inproc-50,supp-r1-t2,174d27b,reg,.556
inproc-50,supp-r1-t3,174d27b,reg,.5590000000000001
inproc-50,supp-r1-t4,174d27b,reg,.5620000000000001
inproc-50,supp-r1-t5,174d27b,reg,.5629999999999999
inproc-50,supp-r1-t1,174d27b,dr,1.711
inproc-50,supp-r1-t2,174d27b,dr,1.718
inproc-50,supp-r1-t3,174d27b,dr,1.712
inproc-50,supp-r1-t4,174d27b,dr,1.72
inproc-50,supp-r1-t5,174d27b,dr,1.741
inproc-50,supp-r1-t1,c28b35e,reg,.546
inproc-50,supp-r1-t2,c28b35e,reg,.5489999999999999
inproc-50,supp-r1-t3,c28b35e,reg,.5489999999999999
inproc-50,supp-r1-t4,c28b35e,reg,.552
inproc-50,supp-r1-t5,c28b35e,reg,.55
inproc-50,supp-r1-t1,c28b35e,dr,1.696
inproc-50,supp-r1-t2,c28b35e,dr,1.698
inproc-50,supp-r1-t3,c28b35e,dr,1.697
inproc-50,supp-r1-t4,c28b35e,dr,1.692
inproc-50,supp-r1-t5,c28b35e,dr,1.691
inproc-50,supp-r2-t1,bucket-scan,reg,.5509999999999999
inproc-50,supp-r2-t2,bucket-scan,reg,.553
inproc-50,supp-r2-t3,bucket-scan,reg,.5509999999999999
inproc-50,supp-r2-t4,bucket-scan,reg,.5489999999999999
inproc-50,supp-r2-t5,bucket-scan,reg,.551
inproc-50,supp-r2-t1,bucket-scan,dr,1.711
inproc-50,supp-r2-t2,bucket-scan,dr,1.711
inproc-50,supp-r2-t3,bucket-scan,dr,1.711
inproc-50,supp-r2-t4,bucket-scan,dr,1.706
inproc-50,supp-r2-t5,bucket-scan,dr,1.717
inproc-50,supp-r2-t1,c28b35e,reg,.5609999999999999
inproc-50,supp-r2-t2,c28b35e,reg,.5589999999999999
inproc-50,supp-r2-t3,c28b35e,reg,.5580000000000001
inproc-50,supp-r2-t4,c28b35e,reg,.5600000000000001
inproc-50,supp-r2-t5,c28b35e,reg,.5629999999999999
inproc-50,supp-r2-t1,c28b35e,dr,1.71
inproc-50,supp-r2-t2,c28b35e,dr,1.702
inproc-50,supp-r2-t3,c28b35e,dr,1.705
inproc-50,supp-r2-t4,c28b35e,dr,1.702
inproc-50,supp-r2-t5,c28b35e,dr,1.724
inproc-50,supp-r2-t1,174d27b,reg,.554
inproc-50,supp-r2-t2,174d27b,reg,.5549999999999999
inproc-50,supp-r2-t3,174d27b,reg,.5600000000000001
inproc-50,supp-r2-t4,174d27b,reg,.552
inproc-50,supp-r2-t5,174d27b,reg,.555
inproc-50,supp-r2-t1,174d27b,dr,1.72
inproc-50,supp-r2-t2,174d27b,dr,1.737
inproc-50,supp-r2-t3,174d27b,dr,1.711
inproc-50,supp-r2-t4,174d27b,dr,1.712
inproc-50,supp-r2-t5,174d27b,dr,1.714
inproc-50,supp-r3-t1,c28b35e,reg,.5580000000000001
inproc-50,supp-r3-t2,c28b35e,reg,.5589999999999999
inproc-50,supp-r3-t3,c28b35e,reg,.5580000000000001
inproc-50,supp-r3-t4,c28b35e,reg,.556
inproc-50,supp-r3-t5,c28b35e,reg,.556
inproc-50,supp-r3-t1,c28b35e,dr,1.705
inproc-50,supp-r3-t2,c28b35e,dr,1.705
inproc-50,supp-r3-t3,c28b35e,dr,1.708
inproc-50,supp-r3-t4,c28b35e,dr,1.704
inproc-50,supp-r3-t5,c28b35e,dr,1.701
inproc-50,supp-r3-t1,bucket-scan,reg,.552
inproc-50,supp-r3-t2,bucket-scan,reg,.554
inproc-50,supp-r3-t3,bucket-scan,reg,.556
inproc-50,supp-r3-t4,bucket-scan,reg,.556
inproc-50,supp-r3-t5,bucket-scan,reg,.5549999999999999
inproc-50,supp-r3-t1,bucket-scan,dr,1.709
inproc-50,supp-r3-t2,bucket-scan,dr,1.706
inproc-50,supp-r3-t3,bucket-scan,dr,1.716
inproc-50,supp-r3-t4,bucket-scan,dr,1.705
inproc-50,supp-r3-t5,bucket-scan,dr,1.704
inproc-50,supp-r3-t1,174d27b,reg,.548
inproc-50,supp-r3-t2,174d27b,reg,.548
inproc-50,supp-r3-t3,174d27b,reg,.5489999999999999
inproc-50,supp-r3-t4,174d27b,reg,.55
inproc-50,supp-r3-t5,174d27b,reg,.55
inproc-50,supp-r3-t1,174d27b,dr,1.701
inproc-50,supp-r3-t2,174d27b,dr,1.698
inproc-50,supp-r3-t3,174d27b,dr,1.699
inproc-50,supp-r3-t4,174d27b,dr,1.704
inproc-50,supp-r3-t5,174d27b,dr,1.704
inproc-50,supp-r4-t1,c28b35e,reg,.5489999999999999
inproc-50,supp-r4-t2,c28b35e,reg,.547
inproc-50,supp-r4-t3,c28b35e,reg,.5489999999999999
inproc-50,supp-r4-t4,c28b35e,reg,.547
inproc-50,supp-r4-t5,c28b35e,reg,.55
inproc-50,supp-r4-t1,c28b35e,dr,1.696
inproc-50,supp-r4-t2,c28b35e,dr,1.688
inproc-50,supp-r4-t3,c28b35e,dr,1.692
inproc-50,supp-r4-t4,c28b35e,dr,1.686
inproc-50,supp-r4-t5,c28b35e,dr,1.692
inproc-50,supp-r4-t1,174d27b,reg,.5509999999999999
inproc-50,supp-r4-t2,174d27b,reg,.548
inproc-50,supp-r4-t3,174d27b,reg,.5509999999999999
inproc-50,supp-r4-t4,174d27b,reg,.546
inproc-50,supp-r4-t5,174d27b,reg,.5489999999999999
inproc-50,supp-r4-t1,174d27b,dr,1.706
inproc-50,supp-r4-t2,174d27b,dr,1.724
inproc-50,supp-r4-t3,174d27b,dr,1.714
inproc-50,supp-r4-t4,174d27b,dr,1.706
inproc-50,supp-r4-t5,174d27b,dr,1.704
inproc-50,supp-r4-t1,bucket-scan,reg,.544
inproc-50,supp-r4-t2,bucket-scan,reg,.5449999999999999
inproc-50,supp-r4-t3,bucket-scan,reg,.546
inproc-50,supp-r4-t4,bucket-scan,reg,.55
inproc-50,supp-r4-t5,bucket-scan,reg,.547
inproc-50,supp-r4-t1,bucket-scan,dr,1.707
inproc-50,supp-r4-t2,bucket-scan,dr,1.713
inproc-50,supp-r4-t3,bucket-scan,dr,1.705
inproc-50,supp-r4-t4,bucket-scan,dr,1.705
inproc-50,supp-r4-t5,bucket-scan,dr,1.709
inproc-50,supp-r5-t1,174d27b,reg,.5570000000000001
inproc-50,supp-r5-t2,174d27b,reg,.5549999999999999
inproc-50,supp-r5-t3,174d27b,reg,.5580000000000001
inproc-50,supp-r5-t4,174d27b,reg,.5569999999999999
inproc-50,supp-r5-t5,174d27b,reg,.5620000000000001
inproc-50,supp-r5-t1,174d27b,dr,1.755
inproc-50,supp-r5-t2,174d27b,dr,1.719
inproc-50,supp-r5-t3,174d27b,dr,1.719
inproc-50,supp-r5-t4,174d27b,dr,1.715
inproc-50,supp-r5-t5,174d27b,dr,1.712
inproc-50,supp-r5-t1,c28b35e,reg,.552
inproc-50,supp-r5-t2,c28b35e,reg,.554
inproc-50,supp-r5-t3,c28b35e,reg,.554
inproc-50,supp-r5-t4,c28b35e,reg,.553
inproc-50,supp-r5-t5,c28b35e,reg,.556
inproc-50,supp-r5-t1,c28b35e,dr,1.703
inproc-50,supp-r5-t2,c28b35e,dr,1.701
inproc-50,supp-r5-t3,c28b35e,dr,1.701
inproc-50,supp-r5-t4,c28b35e,dr,1.705
inproc-50,supp-r5-t5,c28b35e,dr,1.707
inproc-50,supp-r5-t1,bucket-scan,reg,.5529999999999999
inproc-50,supp-r5-t2,bucket-scan,reg,.554
inproc-50,supp-r5-t3,bucket-scan,reg,.5549999999999999
inproc-50,supp-r5-t4,bucket-scan,reg,.5529999999999999
inproc-50,supp-r5-t5,bucket-scan,reg,.554
inproc-50,supp-r5-t1,bucket-scan,dr,1.707
inproc-50,supp-r5-t2,bucket-scan,dr,1.727
inproc-50,supp-r5-t3,bucket-scan,dr,1.709
inproc-50,supp-r5-t4,bucket-scan,dr,1.71
inproc-50,supp-r5-t5,bucket-scan,dr,1.713
inproc-50,supp-r6-t1,174d27b,reg,.544
inproc-50,supp-r6-t2,174d27b,reg,.546
inproc-50,supp-r6-t3,174d27b,reg,.548
inproc-50,supp-r6-t4,174d27b,reg,.546
inproc-50,supp-r6-t5,174d27b,reg,.549
inproc-50,supp-r6-t1,174d27b,dr,1.698
inproc-50,supp-r6-t2,174d27b,dr,1.702
inproc-50,supp-r6-t3,174d27b,dr,1.728
inproc-50,supp-r6-t4,174d27b,dr,1.709
inproc-50,supp-r6-t5,174d27b,dr,1.71
inproc-50,supp-r6-t1,bucket-scan,reg,.556
inproc-50,supp-r6-t2,bucket-scan,reg,.5600000000000001
inproc-50,supp-r6-t3,bucket-scan,reg,.5569999999999999
inproc-50,supp-r6-t4,bucket-scan,reg,.555
inproc-50,supp-r6-t5,bucket-scan,reg,.556
inproc-50,supp-r6-t1,bucket-scan,dr,1.721
inproc-50,supp-r6-t2,bucket-scan,dr,1.713
inproc-50,supp-r6-t3,bucket-scan,dr,1.71
inproc-50,supp-r6-t4,bucket-scan,dr,1.713
inproc-50,supp-r6-t5,bucket-scan,dr,1.708
inproc-50,supp-r6-t1,c28b35e,reg,.55
inproc-50,supp-r6-t2,c28b35e,reg,.551
inproc-50,supp-r6-t3,c28b35e,reg,.552
inproc-50,supp-r6-t4,c28b35e,reg,.5580000000000001
inproc-50,supp-r6-t5,c28b35e,reg,.5549999999999999
inproc-50,supp-r6-t1,c28b35e,dr,1.701
inproc-50,supp-r6-t2,c28b35e,dr,1.699
inproc-50,supp-r6-t3,c28b35e,dr,1.702
inproc-50,supp-r6-t4,c28b35e,dr,1.715
inproc-50,supp-r6-t5,c28b35e,dr,1.696
inproc-50,supp-r7-t1,bucket-scan,reg,.5570000000000001
inproc-50,supp-r7-t2,bucket-scan,reg,.5600000000000001
inproc-50,supp-r7-t3,bucket-scan,reg,.5600000000000001
inproc-50,supp-r7-t4,bucket-scan,reg,.569
inproc-50,supp-r7-t5,bucket-scan,reg,.5629999999999999
inproc-50,supp-r7-t1,bucket-scan,dr,1.722
inproc-50,supp-r7-t2,bucket-scan,dr,1.721
inproc-50,supp-r7-t3,bucket-scan,dr,1.762
inproc-50,supp-r7-t4,bucket-scan,dr,1.73
inproc-50,supp-r7-t5,bucket-scan,dr,1.724
inproc-50,supp-r7-t1,174d27b,reg,.554
inproc-50,supp-r7-t2,174d27b,reg,.5549999999999999
inproc-50,supp-r7-t3,174d27b,reg,.5570000000000001
inproc-50,supp-r7-t4,174d27b,reg,.5509999999999999
inproc-50,supp-r7-t5,174d27b,reg,.552
inproc-50,supp-r7-t1,174d27b,dr,1.7
inproc-50,supp-r7-t2,174d27b,dr,1.71
inproc-50,supp-r7-t3,174d27b,dr,1.703
inproc-50,supp-r7-t4,174d27b,dr,1.699
inproc-50,supp-r7-t5,174d27b,dr,1.706
inproc-50,supp-r7-t1,c28b35e,reg,.551
inproc-50,supp-r7-t2,c28b35e,reg,.5489999999999999
inproc-50,supp-r7-t3,c28b35e,reg,.549
inproc-50,supp-r7-t4,c28b35e,reg,.548
inproc-50,supp-r7-t5,c28b35e,reg,.55
inproc-50,supp-r7-t1,c28b35e,dr,1.706
inproc-50,supp-r7-t2,c28b35e,dr,1.692
inproc-50,supp-r7-t3,c28b35e,dr,1.713
inproc-50,supp-r7-t4,c28b35e,dr,1.699
inproc-50,supp-r7-t5,c28b35e,dr,1.696
inproc-50,supp-r8-t1,bucket-scan,reg,.5469999999999999
inproc-50,supp-r8-t2,bucket-scan,reg,.549
inproc-50,supp-r8-t3,bucket-scan,reg,.552
inproc-50,supp-r8-t4,bucket-scan,reg,.5600000000000001
inproc-50,supp-r8-t5,bucket-scan,reg,.556
inproc-50,supp-r8-t1,bucket-scan,dr,1.7
inproc-50,supp-r8-t2,bucket-scan,dr,1.701
inproc-50,supp-r8-t3,bucket-scan,dr,1.702
inproc-50,supp-r8-t4,bucket-scan,dr,1.7
inproc-50,supp-r8-t5,bucket-scan,dr,1.698
inproc-50,supp-r8-t1,c28b35e,reg,.554
inproc-50,supp-r8-t2,c28b35e,reg,.55
inproc-50,supp-r8-t3,c28b35e,reg,.5529999999999999
inproc-50,supp-r8-t4,c28b35e,reg,.556
inproc-50,supp-r8-t5,c28b35e,reg,.552
inproc-50,supp-r8-t1,c28b35e,dr,1.697
inproc-50,supp-r8-t2,c28b35e,dr,1.699
inproc-50,supp-r8-t3,c28b35e,dr,1.703
inproc-50,supp-r8-t4,c28b35e,dr,1.735
inproc-50,supp-r8-t5,c28b35e,dr,1.702
inproc-50,supp-r8-t1,174d27b,reg,.55
inproc-50,supp-r8-t2,174d27b,reg,.552
inproc-50,supp-r8-t3,174d27b,reg,.5529999999999999
inproc-50,supp-r8-t4,174d27b,reg,.5549999999999999
inproc-50,supp-r8-t5,174d27b,reg,.555
inproc-50,supp-r8-t1,174d27b,dr,1.715
inproc-50,supp-r8-t2,174d27b,dr,1.731
inproc-50,supp-r8-t3,174d27b,dr,1.709
inproc-50,supp-r8-t4,174d27b,dr,1.718
inproc-50,supp-r8-t5,174d27b,dr,1.714
inproc-50,supp-r9-t1,c28b35e,reg,.5570000000000001
inproc-50,supp-r9-t2,c28b35e,reg,.5549999999999999
inproc-50,supp-r9-t3,c28b35e,reg,.553
inproc-50,supp-r9-t4,c28b35e,reg,.556
inproc-50,supp-r9-t5,c28b35e,reg,.556
inproc-50,supp-r9-t1,c28b35e,dr,1.708
inproc-50,supp-r9-t2,c28b35e,dr,1.708
inproc-50,supp-r9-t3,c28b35e,dr,1.707
inproc-50,supp-r9-t4,c28b35e,dr,1.71
inproc-50,supp-r9-t5,c28b35e,dr,1.708
inproc-50,supp-r9-t1,bucket-scan,reg,.5669999999999999
inproc-50,supp-r9-t2,bucket-scan,reg,.555
inproc-50,supp-r9-t3,bucket-scan,reg,.554
inproc-50,supp-r9-t4,bucket-scan,reg,.554
inproc-50,supp-r9-t5,bucket-scan,reg,.556
inproc-50,supp-r9-t1,bucket-scan,dr,1.716
inproc-50,supp-r9-t2,bucket-scan,dr,1.713
inproc-50,supp-r9-t3,bucket-scan,dr,1.728
inproc-50,supp-r9-t4,bucket-scan,dr,1.725
inproc-50,supp-r9-t5,bucket-scan,dr,1.714
inproc-50,supp-r9-t1,174d27b,reg,.552
inproc-50,supp-r9-t2,174d27b,reg,.549
inproc-50,supp-r9-t3,174d27b,reg,.55
inproc-50,supp-r9-t4,174d27b,reg,.553
inproc-50,supp-r9-t5,174d27b,reg,.554
inproc-50,supp-r9-t1,174d27b,dr,1.712
inproc-50,supp-r9-t2,174d27b,dr,1.708
inproc-50,supp-r9-t3,174d27b,dr,1.717
inproc-50,supp-r9-t4,174d27b,dr,1.71
inproc-50,supp-r9-t5,174d27b,dr,1.709
inproc-50,supp-r10-t1,c28b35e,reg,.548
inproc-50,supp-r10-t2,c28b35e,reg,.547
inproc-50,supp-r10-t3,c28b35e,reg,.548
inproc-50,supp-r10-t4,c28b35e,reg,.551
inproc-50,supp-r10-t5,c28b35e,reg,.5489999999999999
inproc-50,supp-r10-t1,c28b35e,dr,1.708
inproc-50,supp-r10-t2,c28b35e,dr,1.707
inproc-50,supp-r10-t3,c28b35e,dr,1.703
inproc-50,supp-r10-t4,c28b35e,dr,1.703
inproc-50,supp-r10-t5,c28b35e,dr,1.698
inproc-50,supp-r10-t1,174d27b,reg,.5549999999999999
inproc-50,supp-r10-t2,174d27b,reg,.5600000000000001
inproc-50,supp-r10-t3,174d27b,reg,.5609999999999999
inproc-50,supp-r10-t4,174d27b,reg,.5629999999999999
inproc-50,supp-r10-t5,174d27b,reg,.5659999999999999
inproc-50,supp-r10-t1,174d27b,dr,1.718
inproc-50,supp-r10-t2,174d27b,dr,1.714
inproc-50,supp-r10-t3,174d27b,dr,1.724
inproc-50,supp-r10-t4,174d27b,dr,1.723
inproc-50,supp-r10-t5,174d27b,dr,1.729
inproc-50,supp-r10-t1,bucket-scan,reg,.544
inproc-50,supp-r10-t2,bucket-scan,reg,.5469999999999999
inproc-50,supp-r10-t3,bucket-scan,reg,.548
inproc-50,supp-r10-t4,bucket-scan,reg,.5469999999999999
inproc-50,supp-r10-t5,bucket-scan,reg,.546
inproc-50,supp-r10-t1,bucket-scan,dr,1.701
inproc-50,supp-r10-t2,bucket-scan,dr,1.7
inproc-50,supp-r10-t3,bucket-scan,dr,1.705
inproc-50,supp-r10-t4,bucket-scan,dr,1.698
inproc-50,supp-r10-t5,bucket-scan,dr,1.696
inproc-50,supp-r11-t1,174d27b,reg,.549
inproc-50,supp-r11-t2,174d27b,reg,.552
inproc-50,supp-r11-t3,174d27b,reg,.5649999999999999
inproc-50,supp-r11-t4,174d27b,reg,.5570000000000001
inproc-50,supp-r11-t5,174d27b,reg,.556
inproc-50,supp-r11-t1,174d27b,dr,1.713
inproc-50,supp-r11-t2,174d27b,dr,1.708
inproc-50,supp-r11-t3,174d27b,dr,1.716
inproc-50,supp-r11-t4,174d27b,dr,1.721
inproc-50,supp-r11-t5,174d27b,dr,1.716
inproc-50,supp-r11-t1,c28b35e,reg,.5569999999999999
inproc-50,supp-r11-t2,c28b35e,reg,.5580000000000001
inproc-50,supp-r11-t3,c28b35e,reg,.6910000000000001
inproc-50,supp-r11-t4,c28b35e,reg,.5580000000000001
inproc-50,supp-r11-t5,c28b35e,reg,.556
inproc-50,supp-r11-t1,c28b35e,dr,1.701
inproc-50,supp-r11-t2,c28b35e,dr,1.7
inproc-50,supp-r11-t3,c28b35e,dr,1.702
inproc-50,supp-r11-t4,c28b35e,dr,1.714
inproc-50,supp-r11-t5,c28b35e,dr,1.835
inproc-50,supp-r11-t1,bucket-scan,reg,.544
inproc-50,supp-r11-t2,bucket-scan,reg,.544
inproc-50,supp-r11-t3,bucket-scan,reg,.547
inproc-50,supp-r11-t4,bucket-scan,reg,.548
inproc-50,supp-r11-t5,bucket-scan,reg,.548
inproc-50,supp-r11-t1,bucket-scan,dr,1.702
inproc-50,supp-r11-t2,bucket-scan,dr,1.701
inproc-50,supp-r11-t3,bucket-scan,dr,1.705
inproc-50,supp-r11-t4,bucket-scan,dr,1.696
inproc-50,supp-r11-t5,bucket-scan,dr,1.701
inproc-50,supp-r12-t1,174d27b,reg,.552
inproc-50,supp-r12-t2,174d27b,reg,.5489999999999999
inproc-50,supp-r12-t3,174d27b,reg,.593
inproc-50,supp-r12-t4,174d27b,reg,.556
inproc-50,supp-r12-t5,174d27b,reg,.5620000000000001
inproc-50,supp-r12-t1,174d27b,dr,1.721
inproc-50,supp-r12-t2,174d27b,dr,1.715
inproc-50,supp-r12-t3,174d27b,dr,1.698
inproc-50,supp-r12-t4,174d27b,dr,1.71
inproc-50,supp-r12-t5,174d27b,dr,1.719
inproc-50,supp-r12-t1,bucket-scan,reg,.5449999999999999
inproc-50,supp-r12-t2,bucket-scan,reg,.55
inproc-50,supp-r12-t3,bucket-scan,reg,.5469999999999999
inproc-50,supp-r12-t4,bucket-scan,reg,.545
inproc-50,supp-r12-t5,bucket-scan,reg,.55
inproc-50,supp-r12-t1,bucket-scan,dr,1.699
inproc-50,supp-r12-t2,bucket-scan,dr,1.705
inproc-50,supp-r12-t3,bucket-scan,dr,1.7
inproc-50,supp-r12-t4,bucket-scan,dr,1.7
inproc-50,supp-r12-t5,bucket-scan,dr,1.695
inproc-50,supp-r12-t1,c28b35e,reg,.548
inproc-50,supp-r12-t2,c28b35e,reg,.549
inproc-50,supp-r12-t3,c28b35e,reg,.546
inproc-50,supp-r12-t4,c28b35e,reg,.548
inproc-50,supp-r12-t5,c28b35e,reg,.5469999999999999
inproc-50,supp-r12-t1,c28b35e,dr,1.711
inproc-50,supp-r12-t2,c28b35e,dr,1.702
inproc-50,supp-r12-t3,c28b35e,dr,1.693
inproc-50,supp-r12-t4,c28b35e,dr,1.71
inproc-50,supp-r12-t5,c28b35e,dr,1.693
